Random Forest,Logistic Regression - Stepwise,SGBAP,Pop. Density,Alpha Cases
0.117333333,0.279360431,0.150788184,0.001393923,0.011750511
0.732,0.175012996,0.077304007,0.000783389,0.029426824
0.762,0.190330061,0.106740373,0.000885711,0.022774694
0.105333333,0.269888253,0.129508083,0.000683729,0.013152843
0.104,0.403646585,0.143095218,0.001448416,0.003216207
0.112666667,0.360004139,0.130590927,0.001062655,0.0031403
0.083333333,0.265323938,0.13474809,0.000512699,0.0020806
0.074666667,0.187567786,0.085591435,0.000882847,0.004238258
0.135333333,0.222970489,0.141199494,0.001523575,0.004444119
0.76,0.368462203,0.120961993,0.000909867,0.019898065
0.116,0.209811385,0.125491686,0.001981502,0.012617462
0.146666667,0.448283665,0.203405538,0.018880397,0.003617679
0.072,0.268380438,0.133414335,0.001484995,0.007114766
0.127333333,0.205682346,0.159667739,0.0003815,0.011644992
0.762666667,0.366546636,0.133525648,0.000642978,0.05799064
0.704,0.35537103,0.142703277,0.005183443,0.038496881
0.094666667,0.388631237,0.151524516,0.00052316,0.001757257
0.09,0.322459629,0.143073508,0.001296957,0.004994477
0.67,0.23095633,0.102968047,0.000802796,0.036062062
0.054,0.217242874,0.111391985,0.000569548,0.008338917
0.073333333,0.31366448,0.134346701,0.00117532,0.006268808
0.048,0.267075019,0.124697593,0.000954525,0.00591041
0.105333333,0.195203363,0.087272513,0.000415002,0.010986833
0.136666667,0.485398616,0.175476987,0.004541984,0.007262244
0.154,0.491922102,0.177004138,0.007423933,0.008997207
0.704,0.258959709,0.146223907,0.000327856,0.060285175
0.116,0.267955375,0.121066117,0.000324662,0.008207749
0.066,0.236348431,0.126993835,0.001125208,0.005541474
0.136,0.512710303,0.173515075,0.002551526,0.00868984
0.046666667,0.198416719,0.119725085,0.001345072,0.009228884
0.720666667,0.219494465,0.117034567,0.001066928,0.046148034
0.051333333,0.282989901,0.114307205,0.00134198,0.001252874
0.091333333,0.363266277,0.133387526,0.000869001,0.01090855
0.134,0.357128285,0.160505075,0.008966992,0.002375881
0.192666667,0.810826036,0.312772521,0.145453264,0.005393352
0.74,0.283115673,0.143470185,0.018115251,0.018462127
0.156,0.451856656,0.186246703,0.013793762,0.004835894
0.741333333,0.437960864,0.203311314,0.063728363,0.023703397
0.095333333,0.462283699,0.150586202,0.009749936,0.009490783
0.767333333,0.251778933,0.152162659,0.03247106,0.038578563
0.126666667,0.372664967,0.178437342,0.014165738,0.002917469
0.124666667,0.247575475,0.124165357,0.013461358,0.0018133
0.129333333,0.295769004,0.146578264,0.010816702,0.007483245
0.777333333,0.480607449,0.210518993,0.053074832,0.176034981
0.842666667,0.726940542,0.292338048,0.095399847,0.016226947
0.13,0.288165352,0.123700116,0.013686885,0.005972708
0.154,0.471749703,0.180021721,0.037806777,0.008121724
0.152666667,0.466578022,0.148624745,0.011184852,0.002931902
0.767333333,0.378736643,0.14056997,0.036604369,0.032304299
0.148666667,0.482164625,0.156563129,0.04273478,0.001244674
0.195333333,0.364252035,0.143422184,0.030033352,0.011335041
0.137333333,0.310878344,0.150385036,0.039482476,0.003580271
0.734,0.365215324,0.120276999,0.02270764,0.027312746
0.187333333,0.520231212,0.22590884,0.058413658,0.004763285
0.798666667,0.730214052,0.234930572,0.090282483,0.078202477
0.127333333,0.29054545,0.136230418,0.01659498,0.011579733
0.795333333,0.371384544,0.149458437,0.036171701,0.017315791
0.142666667,0.542050933,0.169521158,0.063976777,0.005308986
0.729333333,0.212964469,0.134476626,0.007405362,0.020238429
0.172,0.389150052,0.122004611,0.019441096,0.006870323
0.774,0.332258277,0.14397758,0.010862392,0.030642476
0.181333333,0.434069165,0.149567306,0.039722217,0.001630295
0.143333333,0.324481115,0.12509397,0.025285883,0.009437582
0.189333333,0.629939511,0.192272995,0.051838366,0.014280842
0.213333333,0.476711889,0.170976829,0.032517651,0.007389113
0.117333333,0.377372568,0.149606459,0.024395246,0.005361614
0.141333333,0.445050451,0.158583912,0.017035295,0.012857972
0.066666667,0.392439388,0.145967325,0.003099604,0.01327708
0.135333333,0.490034722,0.168246217,0.025527359,0.014535266
0.154,0.309466153,0.12001537,0.020327431,0.006491364
0.128,0.43006096,0.14790936,0.022955943,0.00423
0.168666667,0.481631665,0.190852629,0.041953063,0.007431077
0.73,0.472175197,0.096637054,0.000139728,0.025943264
0.07,0.136028059,0.096382866,0.000486856,0.0087922
0.753333333,0.317327709,0.107138283,0.001584671,0.023205785
0.086,0.254668482,0.125614928,0.000359411,0.015430994
0.056666667,0.050645676,0.09127475,0.000594062,0.002567476
0.104666667,0.213188248,0.149407243,0.010276473,0.007252007
0.071333333,0.098512826,0.103699169,6.34E-05,0.002767956
0.086666667,0.184983598,0.112527384,0.001278476,0.004488201
0.748,0.294958922,0.121953871,0.000315092,0.019810809
0.038,0.104041792,0.081345229,4.72E-05,0.001446218
0.784666667,0.417886854,0.104641467,0.001012891,0.032318735
0.047333333,0.149190897,0.076963809,4.29E-05,0
0.810666667,0.435135818,0.110628344,0.00049082,0.017944995
0.062666667,0.119415767,0.107707965,0.000524804,0.001763414
0.718666667,0.081132246,0.09769409,0.00543323,0.021764965
0.054666667,0.086076539,0.133491356,0.000236906,0.009585317
0.778,0.446795698,0.233013498,0.014192829,0.030391352
0.12,0.079539833,0.113125457,0.009218757,0.006054065
0.044666667,0.085581664,0.11335628,0.000270285,0.003221534
0.020666667,0.224671695,0.114476539,0.000158141,0.00836188
0.053333333,0.166589587,0.10155748,0.000443938,0.003963458
0.035333333,0.124214178,0.082671058,6.22E-05,0.002016693
0.068666667,0.096215928,0.089810088,0.000905425,0.003799679
0.025333333,0.131460901,0.087975521,0.000109218,0.005744542
0.039333333,0.069241348,0.081183213,0.000316123,0.001963473
0.035333333,0.133188066,0.072187339,0.000130505,0.001607447
0.129333333,0.114745208,0.153335502,0.007154652,0.01611313
0.099333333,0.093232193,0.118307556,0.00131408,0.008783087
0.675333333,0.133648447,0.123392247,0.000993385,0.028086914
0.075333333,0.285357229,0.143887043,9.67E-05,0.002738634
0.722,0.164496656,0.146334052,0.005231766,0.03264479
0.080666667,0.169578918,0.105943045,0.003916879,0.007532198
0.026,0.122531388,0.079552337,0.000247176,0.002171177
0.078,0.141770715,0.12172615,0.00527604,0.003986363
0.076666667,0.078462512,0.077426232,0.000220608,0.004915465
0.066,0.191566617,0.106198177,0.000657732,0.012163106
0.06,0.154156271,0.130584344,0.001427004,0.01453084
0.083333333,0.198612128,0.094127075,0.000311816,0.003082074
0.752,0.392547756,0.107711256,0.000805232,0.04959554
0.075333333,0.468854201,0.12555311,0.000680277,0.003354511
0.172666667,0.482636021,0.144707722,0.00490426,0.013421
0.090666667,0.34050119,0.120634461,0.000630886,0.001542196
0.067333333,0.33442244,0.137534461,0.000387524,0.001580612
0.093333333,0.248541635,0.12419567,0.003542484,0.001508314
0.147333333,0.293125312,0.123428158,0.004706944,0.005038585
0.106666667,0.342616036,0.139730302,0.000367065,0
0.116,0.383732209,0.125950948,0.000356051,0
0.061333333,0.412330586,0.118390361,0.000370019,0
0.082,0.381686047,0.12526097,0.000925117,0.003381454
0.137333333,0.349043328,0.112503666,0.000335891,0.002819968
0.07,0.437477295,0.11660094,0.000337923,0.000953519
0.072,0.380108729,0.118301352,0.000480523,0.000954674
0.068666667,0.373810193,0.135825709,0.000505808,0.003331699
0.144666667,0.261481516,0.127132984,0.004985838,0.003828637
0.069333333,0.462523832,0.146613637,0.000329388,0.004003449
0.08,0.452775671,0.137950254,0.002275046,0.004920142
0.728,0.209799503,0.086463199,0.00086677,0.05017985
0.161333333,0.450864122,0.179298237,0.003724793,0.015248555
0.122666667,0.353555237,0.116484764,0.002858091,0.009907977
0.053333333,0.314525151,0.122432095,0.000583285,0.002773698
0.065333333,0.123274779,0.096070278,0.000668838,0.001080925
0.089333333,0.32511263,0.101253635,0.001033339,0.004478402
0.109333333,0.42966909,0.11096426,0.000499443,0.008852255
0.116,0.472977315,0.127443803,0.002539143,0.004335385
0.073333333,0.234137325,0.112731876,0.001437421,0.00499184
0.066,0.369712355,0.110582493,0.000867419,0.00375521
0.084,0.396986416,0.117765521,0.00200315,0.001877243
0.105333333,0.340809436,0.118053713,0.001154167,0.006979126
0.094,0.3462186,0.147889946,0.000810971,0.000941795
0.163333333,0.45516206,0.15093048,0.004056124,0.010653059
0.053333333,0.511467466,0.154385853,0.000394836,0.00415454
0.095333333,0.262592915,0.126485857,0.001067258,0.006784463
0.058666667,0.296988655,0.129356495,0.000542834,0.00270174
0.118666667,0.261078767,0.1229819,0.005579144,0.007191765
0.106666667,0.687359534,0.163757475,0.000140175,0.004748301
0.101333333,0.476825894,0.145453325,0.000800189,0.002957186
0.097333333,0.430636276,0.167879876,0.0001254,0.002674986
0.074,0.392450777,0.127258368,0.000723287,0.004289122
0.106666667,0.236605154,0.115631224,0.002274013,0.004884988
0.097333333,0.387651886,0.120120433,0.00174721,0.001202852
0.086,0.463666338,0.152273245,0.000387465,0.001537592
0.086666667,0.284965196,0.11083545,0.000304453,0
0.076666667,0.265901108,0.112545629,0.00040718,0.004835025
0.054666667,0.361806438,0.135761395,0.00050054,0.000877301
0.085333333,0.477636758,0.149099691,0.001361156,0.00396417
0.068,0.470052787,0.164993134,0.000232217,0.006451413
0.066,0.32240922,0.144004042,0.000481904,0.003851811
0.096666667,0.446762329,0.148547668,0.000962397,0.001825001
0.716666667,0.326542894,0.109510559,0.001116044,0.023795131
0.086666667,0.391045242,0.150919649,0.000213079,0
0.084666667,0.398599667,0.157973522,0.000604683,0.002196542
0.118666667,0.220245269,0.132837495,0.000345509,0.005684746
0.104,0.316154007,0.096774142,0.003239245,0.005018697
0.079333333,0.458859401,0.160777182,0.000602764,0.00054086
0.04,0.134623123,0.093964072,0.000430963,0.002182058
0.033333333,0.113900688,0.091367821,0.00020816,0.001417595
0.025333333,0.143712801,0.089819973,0.0007272,0.001462776
0.017333333,0.135589408,0.104279053,0.000140273,0.002200779
0.756,0.20532339,0.119885178,0.006801107,0.044072511
0.027333333,0.109690465,0.115983472,0.000269894,0.003385865
0.039333333,0.127643091,0.102895098,0.000257239,0
0.072,0.190587491,0.128142688,0.002171332,0.002862783
0.051333333,0.156511861,0.11054388,0.000875336,0.00375308
0.032666667,0.084886399,0.097593706,0.000395195,0.006343994
0.084666667,0.154410855,0.088575713,0.001032011,0.005176566
0.037333333,0.094220236,0.089127594,0.000395623,0.002051386
0.13,0.309554537,0.169624052,0.006145366,0.008635473
0.040666667,0.174216818,0.110815088,0.001390604,0.004143945
0.038666667,0.123086563,0.102226114,0.000789622,0.004783997
0.052,0.166186121,0.090984654,0.000461315,0.002300643
0.046666667,0.167188934,0.095444998,0.000725904,0.002188166
0.076,0.089521376,0.102315531,0.002240163,0.002951364
0.04,0.156919271,0.094791409,0.000122797,0.005136346
0.037333333,0.180423171,0.116463075,0.001972893,0.007360434
0.007333333,0.101711229,0.085731595,0.000122884,0
0.046,0.051981491,0.076972081,0.000626668,0.007934081
0.059333333,0.124490262,0.100129066,0.000875487,0.003581267
0.049333333,0.15665758,0.111809502,0.000744233,0.001166426
0.032666667,0.105849445,0.110759841,0.000429293,0.003260922
0.043333333,0.100011026,0.090987041,0.000104097,0.003879129
0.044666667,0.119313964,0.108132478,0.000287765,0.006412035
0.074666667,0.210687981,0.119815317,0.002110769,0.005855485
0.044666667,0.145375763,0.105937877,0.000477505,0.007026461
0.807333333,0.224173122,0.141792956,0.008592917,0.02543538
0.043333333,0.13305067,0.102128464,0.000824617,0.00755722
0.112,0.149106401,0.123579292,0.003619924,0.002617005
0.026666667,0.059701845,0.092023462,0.000366062,0.002647537
0.027333333,0.118681682,0.116632982,0.000304953,0
0.023333333,0.131954067,0.10583161,0.000439329,0
0.055333333,0.179577516,0.109217686,0.001869595,0.001536234
0.062666667,0.184095744,0.118341714,0.001214346,0.001463207
0.021333333,0.158319674,0.121976083,0.000401499,0.002186925
0.048,0.159845296,0.087659185,0.000462617,0.002124753
0.096,0.235469568,0.083060469,0.00017719,0.00242105
0.836666667,0.56510018,0.190641271,0.054840257,0.034290155
0.032,0.086924549,0.082429819,0.000700455,0.003338686
0.048666667,0.157045676,0.103433436,0.000522028,0.002908068
0.023333333,0.114705487,0.095123032,0.000439851,0.001859301
0.142,0.207447245,0.124728029,0.004021172,0.003170218
0.099333333,0.229904721,0.152060901,0.005257756,0.010879352
0.032666667,0.100252301,0.113310547,0.000433898,0
0.064666667,0.269967373,0.127599897,0.001005656,0.002579946
0.038666667,0.219026985,0.126970884,0.000657672,0.001007725
0.068,0.236713981,0.135449626,0.001222918,0.000779284
0.029333333,0.053576919,0.101561456,0.000148778,0.000826178
0.796666667,0.193647154,0.119259104,0.008153324,0.019946705
0.066,0.104559881,0.107390253,0.000414767,0.007672365
0.149333333,0.143802607,0.107166782,0.003125827,0.013369737
0.022666667,0.123968384,0.108788136,0.000214952,0.003111949
0.064,0.315468925,0.151603775,0.001688435,0.007702487
0.036,0.213491494,0.126799866,0.001060919,0.001998485
0.019333333,0.118190653,0.083437417,0.000180138,0.002696962
0.031333333,0.15831117,0.109303646,0.000636671,0.004494748
0.081333333,0.22724663,0.131484765,0.003125206,0.001946088
0.03,0.152958075,0.115806836,0.000289233,0
0.058,0.153659636,0.11220557,0.000556862,0.001116089
0.045333333,0.047555898,0.10123496,0.00053453,0.000357871
0.043333333,0.075995285,0.094289389,0.000348883,0.00198789
0.719333333,0.163935661,0.126285444,0.002573479,0.017097458
0.018,0.094094366,0.097895015,0.000272648,0.000701673
0.080666667,0.234020272,0.130126019,0.004335247,0.00794632
0.144666667,0.258140718,0.147338987,0.010069908,0.009169224
0.070666667,0.193457252,0.123798866,0.000954389,0.001730583
0.052666667,0.173244864,0.102364233,0.000534011,0.000902533
0.078666667,0.188484105,0.110684533,0.005424824,0.003400711
0.046666667,0.164265076,0.126730446,0.001281866,0.000302204
0.104,0.207762225,0.1486629,0.0001232,0.00226961
0.014666667,0.029931413,0.062386047,5.21E-05,0.002806693
0.072666667,0.151084325,0.097955335,0.000137367,0.005712593
0.055333333,0.110535251,0.098786618,2.67E-05,0.002981163
0.687333333,0.028878024,0.089446817,4.51E-05,0.017556552
0.038,0.05293008,0.104660336,3.55E-05,0.007272088
0.644666667,0.052558731,0.089400882,6.00E-05,0.032589979
0.041333333,0.060406959,0.080689064,8.33E-05,0.003339733
0.040666667,0.065703949,0.073275988,3.19E-05,0.007498506
0.666,0.102643525,0.103812167,2.79E-05,0.019592012
0.048,0.0979883,0.092467281,0.000504288,0.016074311
0.044666667,0.144742728,0.09922753,6.42E-05,0.005006189
0.043333333,0.107640401,0.089234561,0.000208969,0.006768074
0.042,0.046601953,0.103761421,1.24E-05,0.009363585
0.022,0.049702287,0.085370423,5.77E-05,0.000377828
0.068666667,0.114810291,0.114362155,5.73E-05,0
0.052666667,0.073103639,0.094902692,0.000164552,0.005789236
0.034666667,0.124865055,0.105736412,2.77E-05,0.003365976
0.064,0.067485731,0.090862543,5.82E-05,0.004688979
0.802666667,0.361181496,0.212620204,7.96E-05,0.045129095
0.035333333,0.11695715,0.093598529,0.000136883,0.004362821
0.031333333,0.042785662,0.094471664,4.99E-05,0.011305884
0.06,0.09943301,0.098144605,4.06E-05,0
